text,label
ว้าวว,0
ป้ะเถอะ,0
ไปๆๆนักวันมาเลยย,0
อยากกินอ่ะ.,0
ข่ะ 😁😁,0
ไม่ต้องแดกเลยทีนี้,1
ป่ะๆ 99บาท,0
วีออสนี่นั่งไม่สบายอย่างแรง,1
MU-X ค่ะ,2
แต่งตัว,2
5555555,2
อีกแล้วหรือ 😁,0
ไม่เหนอร่อยเลย คหสต.,1
ดีเลยค่ะ,2
แดกลีโอเหมือนเดิม😂,0
****,2
ว่าไงๆ,2
จัดไปพี่,2
ตอนเยียบหัวเสียวสัด,1
ไหนบอกไม่ชอบกินบาบิก้อนไง!!,1
ป่ะ​,0
เยๆๆ,0
เลี้ยงกุไป,0
สระแก้ว,2
อิลิอิลิ,2
แม่จ๋าาาาา,0
เช่าชุดแพงกว่าส่วนลดอีกนะ55555,1
เห็นคิวแท็กซี่แล้วท้อ,1
โซฟีใช้แล้วคัน,1
แพงกว่าดีแม็คอีกนะ,1
กุยอมจ่ายเต็ม555,1
ไปทานมาแล้ว ไม่ค่อยอร่อยค่ะ,1
ไฟหน้าฟอร์จูนเนอร์ไง กากสุด,1
แก นี้,2
นี่เลยเหมาะ,0
อะไร หมดแล้ว,1
ใครกันที่เสียผลประโยชน์555,1
เอาดีแมกไปขายยย,1
รอครับพี่,2
อยากกินเอ็มเค,0
ยากวะกะเทย,2
เบียร์ช้างนี่มันแย่จริงๆนะ,1
ต้องไปบางนาดิ,0
จะเอาๆๆๆๆๆ,2
ซื้อเลย,2
น้ำลายหก,0
ไปตอนนี้,2
แง้ะะะ,2
เสียดาย และเสียใจ 😢😢😢,1
เอาาๆๆๆ😛,2
ดีคะ น่าสนใจ,0
มีผ้าอนามัยแบบไม่คันตูดมั้ย,1
48 ชม.,2
ไม่เข้าใจ หม่า มาได้ไง,1
หุหุ,2
หมดเขต29🙄,2
เครค่ะ,2
ผมไม่ใช้ครับมาสด้า,1
นิสสัน navara PPV? เชย แก่ โบราณ,1
อยากกินบาบีก้อน,0
มีตังค์???,2
สเมอนอฟคือความชิบหายในชีวิต,1
โห่ ไกล,1
ว่าไง,2
แน่นอน5555,2
ฮอตพอต,2
แย้ะๆ,2
😊,0
สู้ๆนะเจ้,0
ควย,1
จะเลิกเหล้าอียี่ห้อนี้แหล่ะ,1
ถึง3โมงงง,2
กินสิงห์ได้ป่ะ ช้างมันแรง,1
555+++,2
เค็มมาก. จะใส่เกลือไปถึงไหน,1
เตงๆไอติม,2
น่ากินอ่ะ 😉,0
ต่อไปจะไม่ซื้อนํ้าสิงห์ดื่ม,1
หมดเร็วมาก T_T,1
มาสด้าก็สวยเนอะ,0
งุ้ยย,2
อร่อยมาก ควรมีตลอด,0
ไม่เอาแล้ว ตั้งแต่ตอนนั้น,1
โนวววววว,1
ไออ้วน,2
กล้าพูดเนอะ,2
เหี้ยยยกูหยุด30-2,1
อยากกกกกแหลก,0
ไปจัดทีวันเสาร์,0
เสียใจจจจจจจจจจจจจจจจจจ,1
กุมีตัง55,2
เอาๆฟฟ,2
เบียร์ช้างนายทุนพรรคอะไรล่ะ555,1
ไปดิๆๆ,0
ไปเลย หิว,2
งั่ม,0
ของชอบใคร,0
วันนี้กะแวบไป,0
ไหมอะ,2
ต้องได้ๆๆๆ,2
.........,2
มันหมด29 อะทำไง,1
กินป่าว,0
เมื่อไรดีน้อ,0
อยุธยาไม่เห็นมี,1
เนี้ยๆ,2
😞,1
จ. ชุมพร,0
มาสด้า 8 หรือครับ,0
ปล หมูบางไปนิด อย่างกับ bbq plaza,1
ยึดลาบ5555,2
แมคโดนัล,2
พนักงานน่ารักค่ะ,0
สงสัยพ่อมันเป็นมะเร็งตายแหง๋มๆ,1
ป่ะหิว,0
น่าสนใจ🤣🤣,0
ขอบคุณคร้าบ 😍,0
ยังไง,2
เสียค่าเช่าชุดอีกไหมล่ะ5555,1
พุธปีหน้าได้ป่ะล่ะ,0
ช่วงรดไง,2
จริงปะละ,2
วันนี้ปะ555,0
ได้สิ มีแก้วmkอยู่,0
ไม่แดกแล้ว,1
สู้ๆคับ,0
กุเสียปกติก้ได้อึดอัดเสียเวลาย่าง,1
ตายล้าว,2
concealer ysl ไม่ทับใจ,1
ขอบคุณพี่ที่เข้าใจ,0
เข็ดแล้ว..กับนิสสันประเทศไทย,1
งดค่ะ หุ่นกำลังดี เดี๋ยวบาป,1
ครีมชีส,2
กลัวใช้โอเลย์แล้วแพ้,1
ไบโอเธิร์ม,2
อีเหี้ย เอาอีกแล้ว,1
รถสวยมากเลยดีแม็ก,0
......,2
มีแบบรีฟิลด้วย,0
เคร555,0
ดีแล้วยู เบียร์ไม่อร่อย 55555,1
55555,2
แพงกินข้าวบ้านดีกว่า,1
พายเรือ?,2
ไม่ๆ,1
งงใจแค่บุหรี่ไฟฟ้าจะยึดรถ,1
หยุดก่อน,1
อห.ผ้าอนามัยแดกหมอยกู😭😭😭,1
ได้หมด,2
ก้อ นิชดา เกินสะแล้วมั้งจันเจ้า,1
:3,0
ของไม่เยอะเลย,1
พร้อมตลอดด5555,0
ใครเลี่ยง,2
กลับมากินมหาชัยไม่ได้หรอ,1
มันมีแค่จันถึงสุข งั้นอด,1
จัดทีดุ้,0
เดือน11,2
คอมเพล็ก มันไม่มีกระทะทอง,1
บาบีกอนรออยู่น๊าาา,0
555 บ้าบออออตังค์หมดละไม่ใช่,1
ตอนไหน,2
หิว 😞😞😞,0
มั่งครับ คุนเมีย,0
เหล้า 285 อย่าใส่หง หงกลิ่นฉุน,1
น้องอารินน่ารักมาก,0
แพงกว่าซีวิคอีก,1
จะรอดู,2
ม่ายยย,2
รำคาน,2
ผ้าอนามัยเย็นมันค่อนไปทางทรมานนะ,1
แท็กเฉยๆ,2
หง่า .. แฟชั่นไม่ร่วมรายการ,1
ไม่เอาละแดงซ่ายังไม่หร่อย,1
แง้,2
กระทะดำ หมูติดเตาตลอดๆ #bbqplaza,1
เคๆ,2
อ้วนจ๋าา,0
ขอบคุณคร้า 😁,0
ผมก้อลงนะครับ,0
อือออออค้ะ,2
ต้องมานอนนี่ดิ,0
ลดแล้วยังแพงเลยห่า 55555,1
ใช่อำนาจหน้าที่ในทางมิชอบ,1
เอ็มเค๊😮,0
499,2
หัวร้อนกับร้านอินนิสฟรีที่เกามาก,1
โอ่ย,2
ปะะ นับสี่เร้วว,0
สุดๆกัน,2
บริหารบ้านเมืองให้พัง,1
หมดบ่อย 55 ไม่ค่อยเติมด้วย,1
คร๊อกฟี๊ๆๆๆ,0
คนไหนจะเปนจ้าวภาพ,0
เมเลี้ยง,2
เอาผลวิจัย เหี้ยงไส่หน้าแม่ง,1
ขายอัลติสทิ้งซื้อฟอร์ดโฟกัส,1
สนใจนิสสันมาชค่,0
กลิ่นบุหรี่ไฟฟ้าอีกละ🙄,1
จัดมะๆ 555,0
😬😬,2
มะไหร่,2
😥,1
เลิกแดกไฮเนเก้นไปอีกนาน,1
เลี้ยงด้วยยน,0
คือดีย์,2
อ้วนนนนน,2
ไปกินอย่างอื่นแทน,1
น่าจะคุ้มกว่า,0
เสียใจจ,1
ถูกจัง,0
โอ้คไม่ใช่ โอ้ต,0
ค่ดน่ากิน,0
ไม่อร่อยเลย,1
จัยรัวๆๆๆๆๆๆๆๆๆ,0
ไปค่าา ลุย,0
ผ้าอนามัยบาดก้นอะ,1
อยากกินหรอ,2
มากินที่ตรังเด้2คน,0
รอคับ,0
จัดค่า,0
อยากปะทะ,2
ไม่ไปกินแล้ว เลิก ลูกเรา 13,1
ถ้ารสชาติแบบสเมอนอฟกูจะปาทิ้งง,1
สักนิด,2
เยนหรอ,2
55555 ว้อ,2
กุไม่ไปและ,1
ลองดูมั้ย,0
555 รีบได้แค่เที่ยง,0
17:15,2
เบื่อมึง น่ารำ,1
หะ🤥 จุ๊ๆ,2
ซูซิใส่ข้าวเยอะไป,1
ไม่มีเวบาเลยเพื่อนเอ้ย ตำงานนนน😭,1
